model,mapping,method,is_counter,roi_kind,roi,s2,trough_uv,min_uv,dip_uv_threshold,s7
whisper-medium,mtrf,method_72,False,electrode,Cz,False,0.28907,0.28907,1.5,False
whisper-medium,mtrf,method_72,False,electrode,Cz,False,0.28907,0.28907,2.0,False
whisper-medium,mtrf,method_72,False,electrode,Cz,False,0.28907,0.28907,2.5,False
whisper-medium,mtrf,method_72,False,electrode,C3,True,-1.99101,-1.99101,0.25,True
whisper-medium,mtrf,method_72,False,electrode,C3,True,-1.99101,-1.99101,0.5,True
whisper-medium,mtrf,method_72,False,electrode,C3,True,-1.99101,-1.99101,0.75,True
whisper-medium,mtrf,method_72,False,electrode,C3,True,-1.99101,-1.99101,1.0,True
whisper-medium,mtrf,method_72,False,electrode,C3,True,-1.99101,-1.99101,1.5,True
whisper-medium,mtrf,method_72,False,electrode,C3,True,-1.99101,-1.99101,2.0,False
whisper-medium,mtrf,method_72,False,electrode,C3,True,-1.99101,-1.99101,2.5,False
whisper-medium,mtrf,method_72,False,electrode,C4,True,-4.03255,-4.03255,0.25,True
whisper-medium,mtrf,method_72,False,electrode,C4,True,-4.03255,-4.03255,0.5,True
whisper-medium,mtrf,method_72,False,electrode,C4,True,-4.03255,-4.03255,0.75,True
whisper-medium,mtrf,method_72,False,electrode,C4,True,-4.03255,-4.03255,1.0,True
whisper-medium,mtrf,method_72,False,electrode,C4,True,-4.03255,-4.03255,1.5,True
whisper-medium,mtrf,method_72,False,electrode,C4,True,-4.03255,-4.03255,2.0,True
whisper-medium,mtrf,method_72,False,electrode,C4,True,-4.03255,-4.03255,2.5,True
whisper-medium,mtrf,method_72_counter,True,electrode,Fz,True,-0.3388,-0.3388,0.25,True
whisper-medium,mtrf,method_72_counter,True,electrode,Fz,True,-0.3388,-0.3388,0.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,Fz,True,-0.3388,-0.3388,0.75,False
whisper-medium,mtrf,method_72_counter,True,electrode,Fz,True,-0.3388,-0.3388,1.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,Fz,True,-0.3388,-0.3388,1.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,Fz,True,-0.3388,-0.3388,2.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,Fz,True,-0.3388,-0.3388,2.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,F3,True,-1.07972,-1.07972,0.25,True
whisper-medium,mtrf,method_72_counter,True,electrode,F3,True,-1.07972,-1.07972,0.5,True
whisper-medium,mtrf,method_72_counter,True,electrode,F3,True,-1.07972,-1.07972,0.75,True
whisper-medium,mtrf,method_72_counter,True,electrode,F3,True,-1.07972,-1.07972,1.0,True
whisper-medium,mtrf,method_72_counter,True,electrode,F3,True,-1.07972,-1.07972,1.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,F3,True,-1.07972,-1.07972,2.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,F3,True,-1.07972,-1.07972,2.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,F4,False,3.21904,-0.85968,0.25,False
whisper-medium,mtrf,method_72_counter,True,electrode,F4,False,3.21904,-0.85968,0.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,F4,False,3.21904,-0.85968,0.75,False
whisper-medium,mtrf,method_72_counter,True,electrode,F4,False,3.21904,-0.85968,1.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,F4,False,3.21904,-0.85968,1.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,F4,False,3.21904,-0.85968,2.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,F4,False,3.21904,-0.85968,2.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,FCz,True,-0.33929,-0.33929,0.25,True
whisper-medium,mtrf,method_72_counter,True,electrode,FCz,True,-0.33929,-0.33929,0.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,FCz,True,-0.33929,-0.33929,0.75,False
whisper-medium,mtrf,method_72_counter,True,electrode,FCz,True,-0.33929,-0.33929,1.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,FCz,True,-0.33929,-0.33929,1.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,FCz,True,-0.33929,-0.33929,2.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,FCz,True,-0.33929,-0.33929,2.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,Cz,True,-1.28484,-1.28484,0.25,True
whisper-medium,mtrf,method_72_counter,True,electrode,Cz,True,-1.28484,-1.28484,0.5,True
whisper-medium,mtrf,method_72_counter,True,electrode,Cz,True,-1.28484,-1.28484,0.75,True
whisper-medium,mtrf,method_72_counter,True,electrode,Cz,True,-1.28484,-1.28484,1.0,True
whisper-medium,mtrf,method_72_counter,True,electrode,Cz,True,-1.28484,-1.28484,1.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,Cz,True,-1.28484,-1.28484,2.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,Cz,True,-1.28484,-1.28484,2.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,C3,True,-0.58622,-0.58622,0.25,True
whisper-medium,mtrf,method_72_counter,True,electrode,C3,True,-0.58622,-0.58622,0.5,True
whisper-medium,mtrf,method_72_counter,True,electrode,C3,True,-0.58622,-0.58622,0.75,False
whisper-medium,mtrf,method_72_counter,True,electrode,C3,True,-0.58622,-0.58622,1.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,C3,True,-0.58622,-0.58622,1.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,C3,True,-0.58622,-0.58622,2.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,C3,True,-0.58622,-0.58622,2.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,C4,True,0.82849,-0.81889,0.25,False
whisper-medium,mtrf,method_72_counter,True,electrode,C4,True,0.82849,-0.81889,0.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,C4,True,0.82849,-0.81889,0.75,False
whisper-medium,mtrf,method_72_counter,True,electrode,C4,True,0.82849,-0.81889,1.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,C4,True,0.82849,-0.81889,1.5,False
whisper-medium,mtrf,method_72_counter,True,electrode,C4,True,0.82849,-0.81889,2.0,False
whisper-medium,mtrf,method_72_counter,True,electrode,C4,True,0.82849,-0.81889,2.5,False
whisper-medium,mtrf,method_74,False,electrode,Fz,True,-2.03803,-2.03803,0.25,True
whisper-medium,mtrf,method_74,False,electrode,Fz,True,-2.03803,-2.03803,0.5,True
whisper-medium,mtrf,method_74,False,electrode,Fz,True,-2.03803,-2.03803,0.75,True
whisper-medium,mtrf,method_74,False,electrode,Fz,True,-2.03803,-2.03803,1.0,True
whisper-medium,mtrf,method_74,False,electrode,Fz,True,-2.03803,-2.03803,1.5,True
whisper-medium,mtrf,method_74,False,electrode,Fz,True,-2.03803,-2.03803,2.0,True
whisper-medium,mtrf,method_74,False,electrode,Fz,True,-2.03803,-2.03803,2.5,False
whisper-medium,mtrf,method_74,False,electrode,F3,True,-0.97166,-0.97166,0.25,True
whisper-medium,mtrf,method_74,False,electrode,F3,True,-0.97166,-0.97166,0.5,True
whisper-medium,mtrf,method_74,False,electrode,F3,True,-0.97166,-0.97166,0.75,True
whisper-medium,mtrf,method_74,False,electrode,F3,True,-0.97166,-0.97166,1.0,False
whisper-medium,mtrf,method_74,False,electrode,F3,True,-0.97166,-0.97166,1.5,False
whisper-medium,mtrf,method_74,False,electrode,F3,True,-0.97166,-0.97166,2.0,False
whisper-medium,mtrf,method_74,False,electrode,F3,True,-0.97166,-0.97166,2.5,False
whisper-medium,mtrf,method_74,False,electrode,F4,True,-1.53459,-1.53459,0.25,True
whisper-medium,mtrf,method_74,False,electrode,F4,True,-1.53459,-1.53459,0.5,True
whisper-medium,mtrf,method_74,False,electrode,F4,True,-1.53459,-1.53459,0.75,True
whisper-medium,mtrf,method_74,False,electrode,F4,True,-1.53459,-1.53459,1.0,True
whisper-medium,mtrf,method_74,False,electrode,F4,True,-1.53459,-1.53459,1.5,True
whisper-medium,mtrf,method_74,False,electrode,F4,True,-1.53459,-1.53459,2.0,False
whisper-medium,mtrf,method_74,False,electrode,F4,True,-1.53459,-1.53459,2.5,False
whisper-medium,mtrf,method_74,False,electrode,FCz,True,-1.02973,-1.02973,0.25,True
whisper-medium,mtrf,method_74,False,electrode,FCz,True,-1.02973,-1.02973,0.5,True
whisper-medium,mtrf,method_74,False,electrode,FCz,True,-1.02973,-1.02973,0.75,True
whisper-medium,mtrf,method_74,False,electrode,FCz,True,-1.02973,-1.02973,1.0,True
whisper-medium,mtrf,method_74,False,electrode,FCz,True,-1.02973,-1.02973,1.5,False
whisper-medium,mtrf,method_74,False,electrode,FCz,True,-1.02973,-1.02973,2.0,False
whisper-medium,mtrf,method_74,False,electrode,FCz,True,-1.02973,-1.02973,2.5,False
whisper-medium,mtrf,method_74,False,electrode,Cz,True,-2.65445,-2.65445,0.25,True
whisper-medium,mtrf,method_74,False,electrode,Cz,True,-2.65445,-2.65445,0.5,True
whisper-medium,mtrf,method_74,False,electrode,Cz,True,-2.65445,-2.65445,0.75,True
whisper-medium,mtrf,method_74,False,electrode,Cz,True,-2.65445,-2.65445,1.0,True
whisper-medium,mtrf,method_74,False,electrode,Cz,True,-2.65445,-2.65445,1.5,True
whisper-medium,mtrf,method_74,False,electrode,Cz,True,-2.65445,-2.65445,2.0,True
whisper-medium,mtrf,method_74,False,electrode,Cz,True,-2.65445,-2.65445,2.5,True
whisper-medium,mtrf,method_74,False,electrode,C3,True,-0.9115,-0.9115,0.25,True
whisper-medium,mtrf,method_74,False,electrode,C3,True,-0.9115,-0.9115,0.5,True
whisper-medium,mtrf,method_74,False,electrode,C3,True,-0.9115,-0.9115,0.75,True
whisper-medium,mtrf,method_74,False,electrode,C3,True,-0.9115,-0.9115,1.0,False
whisper-medium,mtrf,method_74,False,electrode,C3,True,-0.9115,-0.9115,1.5,False
whisper-medium,mtrf,method_74,False,electrode,C3,True,-0.9115,-0.9115,2.0,False
whisper-medium,mtrf,method_74,False,electrode,C3,True,-0.9115,-0.9115,2.5,False
whisper-medium,mtrf,method_74,False,electrode,C4,True,-1.31995,-1.31995,0.25,True
whisper-medium,mtrf,method_74,False,electrode,C4,True,-1.31995,-1.31995,0.5,True
whisper-medium,mtrf,method_74,False,electrode,C4,True,-1.31995,-1.31995,0.75,True
whisper-medium,mtrf,method_74,False,electrode,C4,True,-1.31995,-1.31995,1.0,True
whisper-medium,mtrf,method_74,False,electrode,C4,True,-1.31995,-1.31995,1.5,False
whisper-medium,mtrf,method_74,False,electrode,C4,True,-1.31995,-1.31995,2.0,False
whisper-medium,mtrf,method_74,False,electrode,C4,True,-1.31995,-1.31995,2.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,Fz,True,-1.13895,-1.13895,0.25,True
whisper-medium,mtrf,method_74_counter,True,electrode,Fz,True,-1.13895,-1.13895,0.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,Fz,True,-1.13895,-1.13895,0.75,True
whisper-medium,mtrf,method_74_counter,True,electrode,Fz,True,-1.13895,-1.13895,1.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,Fz,True,-1.13895,-1.13895,1.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,Fz,True,-1.13895,-1.13895,2.0,False
whisper-medium,mtrf,method_74_counter,True,electrode,Fz,True,-1.13895,-1.13895,2.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,F3,True,-4.16388,-4.16388,0.25,True
whisper-medium,mtrf,method_74_counter,True,electrode,F3,True,-4.16388,-4.16388,0.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,F3,True,-4.16388,-4.16388,0.75,True
whisper-medium,mtrf,method_74_counter,True,electrode,F3,True,-4.16388,-4.16388,1.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,F3,True,-4.16388,-4.16388,1.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,F3,True,-4.16388,-4.16388,2.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,F3,True,-4.16388,-4.16388,2.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,F4,True,-3.23842,-3.23842,0.25,True
whisper-medium,mtrf,method_74_counter,True,electrode,F4,True,-3.23842,-3.23842,0.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,F4,True,-3.23842,-3.23842,0.75,True
whisper-medium,mtrf,method_74_counter,True,electrode,F4,True,-3.23842,-3.23842,1.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,F4,True,-3.23842,-3.23842,1.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,F4,True,-3.23842,-3.23842,2.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,F4,True,-3.23842,-3.23842,2.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,FCz,True,-1.0389,-1.0389,0.25,True
whisper-medium,mtrf,method_74_counter,True,electrode,FCz,True,-1.0389,-1.0389,0.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,FCz,True,-1.0389,-1.0389,0.75,True
whisper-medium,mtrf,method_74_counter,True,electrode,FCz,True,-1.0389,-1.0389,1.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,FCz,True,-1.0389,-1.0389,1.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,FCz,True,-1.0389,-1.0389,2.0,False
whisper-medium,mtrf,method_74_counter,True,electrode,FCz,True,-1.0389,-1.0389,2.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,Cz,True,-1.07762,-1.07762,0.25,True
whisper-medium,mtrf,method_74_counter,True,electrode,Cz,True,-1.07762,-1.07762,0.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,Cz,True,-1.07762,-1.07762,0.75,True
whisper-medium,mtrf,method_74_counter,True,electrode,Cz,True,-1.07762,-1.07762,1.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,Cz,True,-1.07762,-1.07762,1.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,Cz,True,-1.07762,-1.07762,2.0,False
whisper-medium,mtrf,method_74_counter,True,electrode,Cz,True,-1.07762,-1.07762,2.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,C3,True,-1.6104,-1.6104,0.25,True
whisper-medium,mtrf,method_74_counter,True,electrode,C3,True,-1.6104,-1.6104,0.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,C3,True,-1.6104,-1.6104,0.75,True
whisper-medium,mtrf,method_74_counter,True,electrode,C3,True,-1.6104,-1.6104,1.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,C3,True,-1.6104,-1.6104,1.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,C3,True,-1.6104,-1.6104,2.0,False
whisper-medium,mtrf,method_74_counter,True,electrode,C3,True,-1.6104,-1.6104,2.5,False
whisper-medium,mtrf,method_74_counter,True,electrode,C4,True,-1.664,-1.664,0.25,True
whisper-medium,mtrf,method_74_counter,True,electrode,C4,True,-1.664,-1.664,0.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,C4,True,-1.664,-1.664,0.75,True
whisper-medium,mtrf,method_74_counter,True,electrode,C4,True,-1.664,-1.664,1.0,True
whisper-medium,mtrf,method_74_counter,True,electrode,C4,True,-1.664,-1.664,1.5,True
whisper-medium,mtrf,method_74_counter,True,electrode,C4,True,-1.664,-1.664,2.0,False
whisper-medium,mtrf,method_74_counter,True,electrode,C4,True,-1.664,-1.664,2.5,False
whisper-medium,mtrf,method_75,False,electrode,Fz,True,-1.59623,-1.59623,0.25,True
whisper-medium,mtrf,method_75,False,electrode,Fz,True,-1.59623,-1.59623,0.5,True
whisper-medium,mtrf,method_75,False,electrode,Fz,True,-1.59623,-1.59623,0.75,True
whisper-medium,mtrf,method_75,False,electrode,Fz,True,-1.59623,-1.59623,1.0,True
whisper-medium,mtrf,method_75,False,electrode,Fz,True,-1.59623,-1.59623,1.5,True
whisper-medium,mtrf,method_75,False,electrode,Fz,True,-1.59623,-1.59623,2.0,False
whisper-medium,mtrf,method_75,False,electrode,Fz,True,-1.59623,-1.59623,2.5,False
whisper-medium,mtrf,method_75,False,electrode,F3,True,-9.11305,-9.26205,0.25,True
whisper-medium,mtrf,method_75,False,electrode,F3,True,-9.11305,-9.26205,0.5,True
whisper-medium,mtrf,method_75,False,electrode,F3,True,-9.11305,-9.26205,0.75,True
whisper-medium,mtrf,method_75,False,electrode,F3,True,-9.11305,-9.26205,1.0,True
whisper-medium,mtrf,method_75,False,electrode,F3,True,-9.11305,-9.26205,1.5,True
whisper-medium,mtrf,method_75,False,electrode,F3,True,-9.11305,-9.26205,2.0,True
whisper-medium,mtrf,method_75,False,electrode,F3,True,-9.11305,-9.26205,2.5,True
whisper-medium,mtrf,method_75,False,electrode,F4,True,-9.58769,-9.86695,0.25,True
whisper-medium,mtrf,method_75,False,electrode,F4,True,-9.58769,-9.86695,0.5,True
whisper-medium,mtrf,method_75,False,electrode,F4,True,-9.58769,-9.86695,0.75,True
whisper-medium,mtrf,method_75,False,electrode,F4,True,-9.58769,-9.86695,1.0,True
whisper-medium,mtrf,method_75,False,electrode,F4,True,-9.58769,-9.86695,1.5,True
whisper-medium,mtrf,method_75,False,electrode,F4,True,-9.58769,-9.86695,2.0,True
whisper-medium,mtrf,method_75,False,electrode,F4,True,-9.58769,-9.86695,2.5,True
whisper-medium,mtrf,method_75,False,electrode,FCz,True,-1.77261,-1.77261,0.25,True
whisper-medium,mtrf,method_75,False,electrode,FCz,True,-1.77261,-1.77261,0.5,True
whisper-medium,mtrf,method_75,False,electrode,FCz,True,-1.77261,-1.77261,0.75,True
whisper-medium,mtrf,method_75,False,electrode,FCz,True,-1.77261,-1.77261,1.0,True
whisper-medium,mtrf,method_75,False,electrode,FCz,True,-1.77261,-1.77261,1.5,True
whisper-medium,mtrf,method_75,False,electrode,FCz,True,-1.77261,-1.77261,2.0,False
whisper-medium,mtrf,method_75,False,electrode,FCz,True,-1.77261,-1.77261,2.5,False
whisper-medium,mtrf,method_75,False,electrode,Cz,False,0.28169,0.28169,0.25,False
whisper-medium,mtrf,method_75,False,electrode,Cz,False,0.28169,0.28169,0.5,False
whisper-medium,mtrf,method_75,False,electrode,Cz,False,0.28169,0.28169,0.75,False
whisper-medium,mtrf,method_75,False,electrode,Cz,False,0.28169,0.28169,1.0,False
whisper-medium,mtrf,method_75,False,electrode,Cz,False,0.28169,0.28169,1.5,False
whisper-medium,mtrf,method_75,False,electrode,Cz,False,0.28169,0.28169,2.0,False
whisper-medium,mtrf,method_75,False,electrode,Cz,False,0.28169,0.28169,2.5,False
whisper-medium,mtrf,method_75,False,electrode,C3,True,-2.00177,-2.00177,0.25,True
whisper-medium,mtrf,method_75,False,electrode,C3,True,-2.00177,-2.00177,0.5,True
whisper-medium,mtrf,method_75,False,electrode,C3,True,-2.00177,-2.00177,0.75,True
whisper-medium,mtrf,method_75,False,electrode,C3,True,-2.00177,-2.00177,1.0,True
whisper-medium,mtrf,method_75,False,electrode,C3,True,-2.00177,-2.00177,1.5,True
whisper-medium,mtrf,method_75,False,electrode,C3,True,-2.00177,-2.00177,2.0,True
whisper-medium,mtrf,method_75,False,electrode,C3,True,-2.00177,-2.00177,2.5,False
whisper-medium,mtrf,method_75,False,electrode,C4,True,-4.0723,-4.0723,0.25,True
whisper-medium,mtrf,method_75,False,electrode,C4,True,-4.0723,-4.0723,0.5,True
whisper-medium,mtrf,method_75,False,electrode,C4,True,-4.0723,-4.0723,0.75,True
whisper-medium,mtrf,method_75,False,electrode,C4,True,-4.0723,-4.0723,1.0,True
whisper-medium,mtrf,method_75,False,electrode,C4,True,-4.0723,-4.0723,1.5,True
whisper-medium,mtrf,method_75,False,electrode,C4,True,-4.0723,-4.0723,2.0,True
whisper-medium,mtrf,method_75,False,electrode,C4,True,-4.0723,-4.0723,2.5,True
whisper-medium,mtrf,method_75_counter,True,electrode,Fz,True,-0.35949,-0.35949,0.25,True
whisper-medium,mtrf,method_75_counter,True,electrode,Fz,True,-0.35949,-0.35949,0.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,Fz,True,-0.35949,-0.35949,0.75,False
whisper-medium,mtrf,method_75_counter,True,electrode,Fz,True,-0.35949,-0.35949,1.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,Fz,True,-0.35949,-0.35949,1.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,Fz,True,-0.35949,-0.35949,2.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,Fz,True,-0.35949,-0.35949,2.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,F3,True,-1.19298,-1.23146,0.25,True
whisper-medium,mtrf,method_75_counter,True,electrode,F3,True,-1.19298,-1.23146,0.5,True
whisper-medium,mtrf,method_75_counter,True,electrode,F3,True,-1.19298,-1.23146,0.75,True
whisper-medium,mtrf,method_75_counter,True,electrode,F3,True,-1.19298,-1.23146,1.0,True
whisper-medium,mtrf,method_75_counter,True,electrode,F3,True,-1.19298,-1.23146,1.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,F3,True,-1.19298,-1.23146,2.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,F3,True,-1.19298,-1.23146,2.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,F4,False,3.61187,-1.02923,0.25,False
whisper-medium,mtrf,method_75_counter,True,electrode,F4,False,3.61187,-1.02923,0.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,F4,False,3.61187,-1.02923,0.75,False
whisper-medium,mtrf,method_75_counter,True,electrode,F4,False,3.61187,-1.02923,1.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,F4,False,3.61187,-1.02923,1.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,F4,False,3.61187,-1.02923,2.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,F4,False,3.61187,-1.02923,2.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,FCz,True,-0.36996,-0.36996,0.25,True
whisper-medium,mtrf,method_75_counter,True,electrode,FCz,True,-0.36996,-0.36996,0.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,FCz,True,-0.36996,-0.36996,0.75,False
whisper-medium,mtrf,method_75_counter,True,electrode,FCz,True,-0.36996,-0.36996,1.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,FCz,True,-0.36996,-0.36996,1.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,FCz,True,-0.36996,-0.36996,2.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,FCz,True,-0.36996,-0.36996,2.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,Cz,True,-1.34805,-1.34805,0.25,True
whisper-medium,mtrf,method_75_counter,True,electrode,Cz,True,-1.34805,-1.34805,0.5,True
whisper-medium,mtrf,method_75_counter,True,electrode,Cz,True,-1.34805,-1.34805,0.75,True
whisper-medium,mtrf,method_75_counter,True,electrode,Cz,True,-1.34805,-1.34805,1.0,True
whisper-medium,mtrf,method_75_counter,True,electrode,Cz,True,-1.34805,-1.34805,1.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,Cz,True,-1.34805,-1.34805,2.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,Cz,True,-1.34805,-1.34805,2.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,C3,True,-0.6181,-0.6181,0.25,True
whisper-medium,mtrf,method_75_counter,True,electrode,C3,True,-0.6181,-0.6181,0.5,True
whisper-medium,mtrf,method_75_counter,True,electrode,C3,True,-0.6181,-0.6181,0.75,False
whisper-medium,mtrf,method_75_counter,True,electrode,C3,True,-0.6181,-0.6181,1.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,C3,True,-0.6181,-0.6181,1.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,C3,True,-0.6181,-0.6181,2.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,C3,True,-0.6181,-0.6181,2.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,C4,True,0.96542,-0.89671,0.25,False
whisper-medium,mtrf,method_75_counter,True,electrode,C4,True,0.96542,-0.89671,0.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,C4,True,0.96542,-0.89671,0.75,False
whisper-medium,mtrf,method_75_counter,True,electrode,C4,True,0.96542,-0.89671,1.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,C4,True,0.96542,-0.89671,1.5,False
whisper-medium,mtrf,method_75_counter,True,electrode,C4,True,0.96542,-0.89671,2.0,False
whisper-medium,mtrf,method_75_counter,True,electrode,C4,True,0.96542,-0.89671,2.5,False
whisper-small,mtrf,method_09,False,electrode,Fz,True,-0.54242,-0.54242,0.25,True
whisper-small,mtrf,method_09,False,electrode,Fz,True,-0.54242,-0.54242,0.5,True
whisper-small,mtrf,method_09,False,electrode,Fz,True,-0.54242,-0.54242,0.75,False
whisper-small,mtrf,method_09,False,electrode,Fz,True,-0.54242,-0.54242,1.0,False
whisper-small,mtrf,method_09,False,electrode,Fz,True,-0.54242,-0.54242,1.5,False
whisper-small,mtrf,method_09,False,electrode,Fz,True,-0.54242,-0.54242,2.0,False
whisper-small,mtrf,method_09,False,electrode,Fz,True,-0.54242,-0.54242,2.5,False
whisper-small,mtrf,method_09,False,electrode,F3,True,-4.63729,-4.63729,0.25,True
whisper-small,mtrf,method_09,False,electrode,F3,True,-4.63729,-4.63729,0.5,True
whisper-small,mtrf,method_09,False,electrode,F3,True,-4.63729,-4.63729,0.75,True
whisper-small,mtrf,method_09,False,electrode,F3,True,-4.63729,-4.63729,1.0,True
whisper-small,mtrf,method_09,False,electrode,F3,True,-4.63729,-4.63729,1.5,True
whisper-small,mtrf,method_09,False,electrode,F3,True,-4.63729,-4.63729,2.0,True
whisper-small,mtrf,method_09,False,electrode,F3,True,-4.63729,-4.63729,2.5,True
whisper-small,mtrf,method_09,False,electrode,F4,True,-4.53304,-4.53304,0.25,True
whisper-small,mtrf,method_09,False,electrode,F4,True,-4.53304,-4.53304,0.5,True
whisper-small,mtrf,method_09,False,electrode,F4,True,-4.53304,-4.53304,0.75,True
whisper-small,mtrf,method_09,False,electrode,F4,True,-4.53304,-4.53304,1.0,True
whisper-small,mtrf,method_09,False,electrode,F4,True,-4.53304,-4.53304,1.5,True
whisper-small,mtrf,method_09,False,electrode,F4,True,-4.53304,-4.53304,2.0,True
whisper-small,mtrf,method_09,False,electrode,F4,True,-4.53304,-4.53304,2.5,True
whisper-small,mtrf,method_09,False,electrode,FCz,True,-1.0808,-1.0808,0.25,True
whisper-small,mtrf,method_09,False,electrode,FCz,True,-1.0808,-1.0808,0.5,True
whisper-small,mtrf,method_09,False,electrode,FCz,True,-1.0808,-1.0808,0.75,True
whisper-small,mtrf,method_09,False,electrode,FCz,True,-1.0808,-1.0808,1.0,True
whisper-small,mtrf,method_09,False,electrode,FCz,True,-1.0808,-1.0808,1.5,False
whisper-small,mtrf,method_09,False,electrode,FCz,True,-1.0808,-1.0808,2.0,False
whisper-small,mtrf,method_09,False,electrode,FCz,True,-1.0808,-1.0808,2.5,False
whisper-small,mtrf,method_09,False,electrode,Cz,True,-0.7748,-0.7748,0.25,True
whisper-small,mtrf,method_09,False,electrode,Cz,True,-0.7748,-0.7748,0.5,True
whisper-small,mtrf,method_09,False,electrode,Cz,True,-0.7748,-0.7748,0.75,True
whisper-small,mtrf,method_09,False,electrode,Cz,True,-0.7748,-0.7748,1.0,False
whisper-small,mtrf,method_09,False,electrode,Cz,True,-0.7748,-0.7748,1.5,False
whisper-small,mtrf,method_09,False,electrode,Cz,True,-0.7748,-0.7748,2.0,False
whisper-small,mtrf,method_09,False,electrode,Cz,True,-0.7748,-0.7748,2.5,False
whisper-small,mtrf,method_09,False,electrode,C3,True,-1.00566,-1.00566,0.25,True
whisper-small,mtrf,method_09,False,electrode,C3,True,-1.00566,-1.00566,0.5,True
